zipcode,street_address,city,store_name,store_no,zip_state,distance
73134,2400 W. MEMORIAL RD.,Oklahoma City,N. Oklahoma City Lowe's,535,OK,114.6
73099,1605 Garth Brooks Blvd,Yukon,Yukon Lowe's,1134,OK,152.9
74012,1900 EAST HILLSIDE DRIVE,Broken Arrow,Broken Arrow Lowe's,1536,OK,80.3
74133,10156 E 71ST ST,Tulsa,S. Tulsa Lowe's,243,OK,81
74132,7225 S OLYMPIA WEST,Tulsa,W. Tulsa Lowe's,2756,OK,67.4
74008,11114 SOUTH MEMORIAL DRIVE,Bixby,Bixby Lowe's,1532,OK,73.6
81008,1225 W US HIGHWAY 50,Pueblo,Pueblo Lowe's,318,CO,240
80016,24505 E. WHEATLANDS PARKWAY,Aurora,E. Aurora Lowe's,2780,CO,234.6
80134,10000 SOUTH TWENTY MILE ROAD,Parker,Parker Lowe's,1755,CO,238.6
80015,4455 SOUTH BUCKLEY ROAD,Aurora,S.E. Aurora Lowe's,1730,CO,208.3
80922,2945 NEW CENTER POINT,Colorado Springs,E. Colorado Springs Lowe's,1099,CO,208.4
80920,4252 ROYAL PINE DRIVE,Colorado Springs,N. Colorado Springs Lowe's,2578,CO,208.8
80817,7710 FOUNTAIN MESA ROAD,Fountain,Fountain Lowe's,2607,CO,210
80909,701 NORTH ACADEMY BOULEVARD,Colorado Springs,C. Colorado Springs Lowe's,2806,CO,210.8
80108,1360 New Beale Street,Castle Rock,Castle Rock Lowe's,2274,CO,186.9
80918,4880 N NEVADA AVENUE,Colorado Springs,W. Colorado Springs Lowe's,2423,CO,187.3
80012,1701 SOUTH HAVANA STREET,Aurora,Aurora Lowe's,102,CO,177.2
80111,9100 EAST PEAKVIEW AVENUE,Greenwood Village,Greenwood Village Lowe's,311,CO,178.4
81005,2900 WEST PUEBLO BLVD,Pueblo,S. Pueblo Lowe's,2742,CO,163.2
79124,6401 LOWES LN,Amarillo,N.W. Amarillo Lowe's,2801,TX,199.3
79119,5000 SOUTH COULTER ST.,Amarillo,Amarillo Lowe's,270,TX,203
88101,3601 NORTH PRINCE STREET,Clovis,Clovis Lowe's,1781,NM,215.9
80031,5600 WEST 88TH AVENUE,Westminster,Westminster Lowe's,1989,CO,113
70301,614 North Canal,Thibodaux,Thibodaux Lowe's,2596,LA,41.9
70360,1592 MARTIN LUTHER KING BLVD.,Houma,Houma Lowe's,596,LA,44.9
70560,2816 HIGHWAY 14,New Iberia,New Iberia Lowe's,1107,LA,48.1
70510,2700 Charity Street,Abbeville,Abbeville Lowe's,3015,LA,56.2
70503,3726 AMBASSADOR CAFFERY,Lafayette,Lafayette Lowe's,484,LA,60.5
70526,142 Julia John Drive,Crowley,Crowley Lowe's,2203,LA,19.6
70607,2800 DEREK DRIVE,Lake Charles,Lake Charles Lowe's,589,LA,64.4
70663,305 S. CITIES SERVICE HIGHWAY,Sulphur,Sulphur Lowe's,1899,LA,73.4
71446,2200 Mcrae Street,Leesville,Leesville Lowe's,2234,LA,59.5
77640,8383 Memorial Blvd,Port Arthur,Port Arthur Lowe's,1151,TX,79.2
77706,4120 Dowlen Road,Beaumont,Beaumont Lowe's,95,TX,56.4
75951,900 West Gibson,Jasper,Jasper Lowe's,1769,TX,69.5
75901,3501 South Medford,Lufkin,Lufkin Lowe's,82,TX,75
75965,220 North Stallings Road,Nacogdoches,Nacogdoches Lowe's,1772,TX,82.4
77351,120 Us 59 Loop South,Livingston,Livingston Lowe's,1790,TX,81.3
77521,5002 Garth RD.,Baytown,Baytown Lowe's,97,TX,86.8
77346,7355 Fm 1960 Road East,Humble,Atascocita Lowe's,1530,TX,92.4
71111,2360 Airline Drive,Bossier City,Bossier City Lowe's,1813,LA,45.7
71105,7301 Youree Drive,Shreveport,S.E. Shreveport Lowe's,1968,LA,46.8
71118,2710 ALKAY DRIVE,Shreveport,Shreveport Lowe's,428,LA,52.1
75670,910 EAST END BLVD. NORTH,Marshall,Marshall Lowe's,1762,TX,83.1
75501,501 Walton Drive,Texarkana,Texarkana Lowe's,174,TX,92.3
75605,3313 NORTH FOURTH,Longview,Longview Lowe's,519,TX,58.9
75654,1603 US HIGHWAY 79 SOUTH,Henderson,Henderson Lowe's,2559,TX,72.8
75455,1220 LAKEWOOD DRIVE,Mount Pleasant,MT. Pleasant Lowe's,1802,TX,80.2
75703,5720 SOUTH BROADWAY,Tyler,Tyler Lowe's,463,TX,78.1
71913,300 CORNER STONE BLVD.,Hot Springs,Hot Springs Lowe's,597,AR,103.9
75771,3200 SOUTH MAIN STREET,Lindale,Lindale Lowe's,1965,TX,94
72032,1325 Highway 64 W,Conway,Conway Lowe's,236,AR,66.1
75482,1711 SOUTH BROADWAY STREET,Sulphur Springs,Sulphur Springs Lowe's,1810,TX,89.8
72903,8001 ROGERS AVE.,Fort Smith,Fort Smith Lowe's,462,AR,109.2
72956,2120 FAYETTEVILLE ROAD,Van Buren,Van Buren Lowe's,2598,AR,98.6
74501,530 SOUTH GEORGE NIGH EXPRESSWAY,Mcalester,Mcalester Lowe's,2571,OK,100.1
74464,161 MEADOW CREEK DRIVE,Tahlequah,Tahlequah Lowe's,1818,OK,105.7
74403,2901 OLD SHAWNEE,Muskogee,Muskogee Lowe's,124,OK,105.8
73064,1000 East State Highway 152,Mustang,Mustang Lowe's,2903,OK,18.5
73069,2555 HEMPHILL DRIVE,Norman,Norman Lowe's,1165,OK,22.9
73160,1501 South I-35 Service Road,Moore,Moore Lowe's,2655,OK,24.5
73139,100 SW 74TH ST,Oklahoma City,S. Oklahoma City Lowe's,268,OK,25.9
73112,3801 NORTH MAY ROAD,Oklahoma City,C. Oklahoma City Lowe's,2540,OK,29.8
73110,7151 SE 29TH STREET,Midwest City,Midwest City Lowe's,2574,OK,32.9
74804,4817 NORTH KICKAPOO AVE,Shawnee,Shawnee Lowe's,5,OK,30
73505,4402 N.W. Cache Road,Lawton,Lawton Lowe's,1724,OK,19.5
76308,3301 KELL BLVD.,Wichita Falls,Wichita Falls Lowe's,75,TX,70.8
73401,2701 12TH AVENUE NW,Ardmore,Ardmore Lowe's,1749,OK,21.8
74701,720 UNIVERSITY PLACE,Durant,Durant Lowe's,2214,OK,53.2
75090,2801 N US HIGHWAY 75,Sherman,Sherman Lowe's,127,TX,64.6
76234,1201 W. US HIGHWAY 380 BUSINESS,Decatur,Decatur Lowe's,2235,TX,51.1
76205,1255 S LOOP 288,Denton,Denton Lowe's,183,TX,52.3
75068,2773 E. Eldorado Parkway,Little Elm,Little Elm Lowe's,2567,TX,57.4
75078,4301 E. UNIVERSITY DR.,Prosper,Prosper Lowe's,3104,TX,59.3
75028,6200 LONG PRAIRIE ROAD,Flower Mound,Flower Mound Lowe's,2516,TX,60.9
75070,2055 NORTH CENTRAL EXPRESSWAY,Mckinney,Mckinney Lowe's,2825,TX,62.6
75067,1051 N STEMMONS FWY,Lewisville,Lewisville Lowe's,551,TX,62.8
75070,8550 S.H. 121,Mckinney,S. Mckinney Lowe's,2878,TX,75.8
75013,1010 WEST MCDERMOTT DRIVE,Allen,Allen Lowe's,1199,TX,77.2
75402,3122 INTERSTATE 30 WEST,Greenville,Greenville Lowe's,2646,TX,78.1
75034,3360 PRESTON ROAD,Frisco,Frisco Lowe's,1059,TX,60.9
79424,5022 WEST LOOP 289,Lubbock,Lubbock Lowe's,271,TX,140
76248,600 N. TARRANT PKWY.,Keller,Keller Lowe's,1524,TX,79.9
87532,407 Lowdermilk Lane,Espanola,Espanola Lowe's,2510,NM,186.1
87507,3458 Zafarano Road,Santa Fe,Santa Fe Lowe's,2556,NM,190.6
75023,5001 CENTRAL EXPY,Plano,E. Plano Lowe's,505,TX,52.9
75244,11920 INWOOD RD.,Dallas,N. Dallas Lowe's,515,TX,3.2
75006,1253 EAST TRINITY MILLS RD,Carrollton,Carrollton Lowe's,550,TX,4.2
75252,19210 Preston RD.,Dallas,W. Plano Lowe's,665,TX,4.8
75081,501 SOUTH PLANO ROAD,Richardson,Richardson Lowe's,2779,TX,8.3
75209,6011 LEMMON AVENUE,Dallas,C. Dallas Lowe's,2280,TX,8.6
75238,11333 E. NORTHWEST HIGHWAY,Dallas,N.E. Dallas Lowe's,1780,TX,11
75062,3500 W Airport Freeway,Irving,Lowe's Outlet Irving,3573,TX,12.3
75212,1710 CHALK HILL RD,Dallas,W. Dallas Lowe's,1771,TX,4.6
76039,3000 STATE HIGHWAY 121,Euless,Euless Lowe's,2440,TX,9.4
76120,1111 EASTCHASE PARKWAY,Ft. Worth,E. Fort Worth Lowe's,2546,TX,12.7
76092,201 NORTH KIMBALL AVENUE,Southlake,Southlake Lowe's,732,TX,12.8
75232,8520 SOUTH HAMPTON RD.,Dallas,S.W. Dallas Lowe's,513,TX,13.1
76015,1000 WEST ARBROOK,Arlington,S. Arlington Lowe's,520,TX,13.4
75094,111 EAST FM 544,Murphy,Murphy Lowe's,2929,TX,5.8
75040,2949 N GEORGE BUSH FREEWAY,Garland,Garland Lowe's,611,TX,10.5
76054,770 Grapevine HWY.,Hurst,Hurst Lowe's,533,TX,14.1
75032,851 N. STEGER TOWN DR,Rockwall,Rockwall Lowe's,610,TX,0.3
75150,4444 N. GALLOWAY AVE.,Mesquite,Mesquite Lowe's,510,TX,9.9
75126,902 E US HIGHWAY 80,Forney,Forney Lowe's,2441,TX,10
76063,1901 Highway 287 N,Mansfield,Mansfield Lowe's,1511,TX,11.3
76028,920 NORTH BURLESON BLVD.,Burleson,Burleson Lowe's,514,TX,15.8
75165,1420 NORTH HIGHWAY 77,Waxahachie,Waxahachie Lowe's,2601,TX,17.3
75156,201 WEST MAIN STREET,Gun Barrel City,Gun Barrel City Lowe's,1801,TX,34.1
75801,2715 South Loop 256,Palestine,Palestine Lowe's,1892,TX,47.9
76710,201 North New Road,Waco,Waco Lowe's,129,TX,56.7
76033,2100 NORTH MAIN STREET,Cleburne,Cleburne Lowe's,2220,TX,48
77802,3225 FREEDOM BLVD.,Bryan,Bryan Lowe's,103,TX,76.2
77845,4451 HIGHWAY 6 S,College Station,College Station Lowe's,3032,TX,78.9
77304,1920 Westview BLVD.,Conroe,Conroe Lowe's,232,TX,54.5
77384,3052 College Park Drive,Conroe,The Woodlands Lowe's,1515,TX,61.8
77339,22600 Eastex Fwy,Kingwood,Kingwood Lowe's,750,TX,70.6
77388,20201 N. IH45,Spring,Spring Lowe's,563,TX,71.2
77379,20902 Kuykendahl Road,Spring,W. Spring Lowe's,2822,TX,71.6
76502,605 Sw H.K. Dodgen Loop,Temple,Temple Lowe's,221,TX,72.9
77377,14236 FM2920,Tomball,Tomball Lowe's,1052,TX,72.5
77833,2750 Highway 36 South,Brenham,Brenham Lowe's,2521,TX,74.4
76132,4305 BRYANT IRVIN ROAD,Fort Worth,S. FT. Worth Lowe's,525,TX,18.1
76116,600 STATE HIGHWAY 183,Fort Worth,White Settlement Lowe's,1619,TX,16.5
76087,118 E INTERSTATE 20,Weatherford,Weatherford Lowe's,1969,TX,10.8
76135,3500 Nw Centre Drive,Fort Worth,Lake Worth Lowe's,1582,TX,12.7
76048,1021 EAST HIGHWAY 377,Granbury,Granbury Lowe's,2225,TX,20.9
79601,1634 E MUSGRAVE BLVD,Abilene,N. Abilene Lowe's,2719,TX,116.6
79606,4134 RIDGEMONT DR.,Abilene,Abilene Lowe's,138,TX,87.3
76904,5301 SHERWOOD WAY,San Angelo,San Angelo Lowe's,90,TX,92.4
76542,2801 South W.S. Young Dr,Killeen,Killeen Lowe's,209,TX,111.2
78654,3200 N Us Highway 281,Marble Falls,Marble Falls Lowe's,3002,TX,80.8
78634,201 Ed Schmidt Boulevard,Hutto,Hutto Lowe's,2670,TX,40.7
78681,120 Sundance Parkway,Round Rock,Round Rock Lowe's,778,TX,46.9
78641,1495 S Highway 183,Leander,Leander Lowe's,2774,TX,47.9
78717,"13201 N Ranch Rd 620, Bldg G",Austin,N.W. Austin Lowe's,590,TX,51.2
78753,"13000 N I35 Svc Rd SB, Bldg 12",Austin,N.E. Austin Lowe's,1725,TX,51.3
78757,8000 Shoal Creek Boulevard,Austin,Central Austin Lowe's,1727,TX,56.1
78738,12611 Suite 100 Shops Pkwy,Bee Cave,Bee Cave Lowe's,1948,TX,45.7
78745,5510 S IH 35,Austin,S.E. Austin (E. Stassney Ln.),689,TX,45.7
78602,719 Highway 71 W,Bastrop,Bastrop Lowe's,2840,TX,46.6
78745,6400 BRODIE LANE,Austin,S.W. Austin (Brodie Ln.),2513,TX,34.7
78028,651 Loop 534,Kerrville,Kerrville Lowe's,1560,TX,100.6
79707,3315 NORTH LOOP 250 W.,Midland,Midland Lowe's,63,TX,130.6
79762,"4101 EAST 42ND, STE P",Odessa,Odessa Lowe's,2962,TX,140.2
78257,18303 Rim Drive,San Antonio,San Antonio Lowe's,2480,TX,116.1
78250,11333 Bandera Rod,San Antonio,N.W. San Antonio Lowe's,1088,TX,116.5
78253,5303 W Loop 1604 N,San Antonio,Alamo Ranch - San Antonio Lowe's,2898,TX,117.5
78248,1200 North F.M. 1604 West,San Antonio,N. San Antonio Lowe's,1579,TX,120.6
78245,203 Sw Loop 410,San Antonio,W. San Antonio Lowe's,1504,TX,122.7
78229,7901 Callaghan Road,San Antonio,N.W. Central San Antonio Lowe's,1155,TX,123.1
78209,1470 Austin Highway,San Antonio,N.E. Central San Antonio Lowe's,1645,TX,120.2
88240,1510 WEST JOE HARVEY BLVD,Hobbs,Hobbs Lowe's,3202,NM,171.1
78852,574 South Bibb Avenue,Eagle Pass,Eagle Pass Lowe's,2798,TX,182.1
88220,2519 WEST PIERCE STREET,Carlsbad,Carlsbad Lowe's,3167,NM,185.8
77087,1000 Gulfgate Center Mall,Houston,S.E. Houston Lowe's,1128,TX,5.2
77008,1521 North Loop West,Houston,N. Central Houston Lowe's,681,TX,5.8
77096,4645 BEECHNUT STREET,Houston,Meyerland Lowe's,1570,TX,6.6
77055,9640 KATY RD,Houston,Bunker Hill Lowe's,1058,TX,10.1
77049,6161 E. Sam Houston Pkwy North,Houston,E. Houston Lowe's,1145,TX,13
77077,2610 Kirkwood Drive,Houston,Royal Oaks Lowe's,1131,TX,13.4
77505,5400 Fairmont Parkway,Pasadena,Pasadena Lowe's,1053,TX,14.2
77581,2741 Broadway Street,Pearland,Pearland Lowe's,685,TX,14.5
77459,3807 Fm 1092,Missouri City,Missouri City Lowe's,3027,TX,16.9
77069,5319 FM 1960 ROAD W,Houston,Lowe's Outlet Houston,3642,TX,18.3
77598,19225 Gulf Freeway,Webster,Baybrook Lowe's,651,TX,14.3
77095,15555 FM529,Copperfield,Copperfield Lowe's,555,TX,15.7
77070,"19580 TOMBALL PKWY,STATE HWY 249",Houston,N.W. Houston Lowe's,501,TX,17.1
77429,14128 CYPRESS-ROSEHILL Road,Cypress,Cypress Lowe's,2371,TX,12.8
77479,16510 S. W. Freeway,Sugar Land,Sugar Land Lowe's,511,TX,13.3
77094,19935 Katy Freeway,Houston,Katy Lowe's,98,TX,17.9
77573,1655 W. Fm 646,League City,League City Lowe's,2821,TX,17.5
77494,9505 SPRING GREEN BLVD,Katy,Cinco Ranch Lowe's,3306,TX,16.6
77590,3620 Emmett F. Lowry Expway,Texas City,Texas City Lowe's,28,TX,17.6
77471,28005 Southwest Freeway,Rosenberg,Rosenberg Lowe's,1898,TX,15.9
77566,200 HWY. 332 East,Lake Jackson,Lake Jackson Lowe's,137,TX,31.6
77904,8602 North Navarro ST.,Victoria,Victoria Lowe's,282,TX,62.3
78336,150 South Fm 1069,Aransas Pass,Aransas Pass Lowe's,2506,TX,79.6
78412,1530 Airline Road,Corpus Christi,Corpus Christi Lowe's,1825,TX,81.7
78130,1455 Ih 35 South,New Braunfels,New Braunfels Lowe's,2812,TX,90.2
78666,2211 Ih 35 South,San Marcos,San Marcos Lowe's,159,TX,91
78223,3302 Goliad Road,San Antonio,S.E. San Antonio Lowe's,2789,TX,93.7
78154,17280 Ih 35 N,Schertz,Schertz Lowe's,2824,TX,93.8
78363,1420 General Cavazos Blvd,Kingsville,Kingsville Lowe's,1763,TX,98.4
78233,11718 I.H. 35 North,San Antonio,N.E. San Antonio Lowe's,1625,TX,89.8
78224,7843 Ih 35 S,San Antonio,S. San Antonio Lowe's,2786,TX,90.6
78640,5753 Kyle Parkway,Kyle,Kyle Lowe's,2961,TX,72.5
78041,6623 San Dario Avenue,Laredo,Laredo Lowe's,1563,TX,3.8
78539,2802 W. Univeristy Drive,Edinburg,Edinburg Lowe's,2485,TX,116.1
78504,5700 North 10TH Street,Mcallen,N. Mcallen Lowe's,2656,TX,117.5
78577,707 South Jackson Road,Pharr,Pharr Lowe's,1702,TX,121.4
78596,1015 E EXPRESSWAY 83,Weslaco,Weslaco Lowe's,2980,TX,131.6
78550,4705 South Expressway 77/83,Harlingen,Harlingen Lowe's,2468,TX,143
78520,525 East Ruben Torres Blvd,Brownsville,Brownsville Lowe's,2669,TX,127.3
87111,3010 JUAN TABO BLVD NE,Albuquerque,E. Albuquerque Lowe's,1543,NM,217.4
87113,6200 PASEO DEL-NORTE,Albuquerque,N.E. Albuquerque Lowe's,756,NM,220.9
88310,4201 Scenic Dr,Alamogordo,Alamogordo Lowe's,1761,NM,176.5
79936,11950 ROJAS DRIVE,El Paso,E. El Paso Lowe's,1146,TX,151.4
79938,12100 MONTANA AVENUE,El Paso,Far East El Paso Lowe's,2928,TX,152.2
79924,4531 WOODROW BEAN TRANSMTN. RD.,El Paso,N. El Paso Lowe's,1137,TX,164.3
79912,430 East Redd Road,El Paso,W. El Paso Lowe's,1152,TX,169.7
88001,3200 NORTH MAIN STREET,Las Cruces,Las Cruces Lowe's,1158,NM,197.7
87031,1600 MAIN STREET NW,Los Lunas,Los Lunas Lowe's,3048,NM,195
87104,2001 12TH STREET NW,Albuquerque,C. Albuquerque Lowe's,2539,NM,215
85635,3700 MARTIN LUTHER KING PARKWAY,Sierra Vista,Sierra Vista Lowe's,2663,AZ,216.5
80002,5405 WADSWORTH BYPASS,Arvada,Arvada Lowe's,340,CO,0.6
80215,10555 WEST COLFAX AVENUE,Lakewood,N. Lakewood Lowe's,1903,CO,4.5
80123,5258 S. Wadsworth Boulevard,Littleton,Lakewood Lowe's,1630,CO,12.6
80120,5095 South Santa Fe Drive,Littleton,Littleton Lowe's,2419,CO,12.8
80498,201 BUFFALO MOUNTAIN DRIVE,Silverthorne,Silverthorne Lowe's,3206,CO,31.4
81601,215 West Meadows Drive,Glenwood Springs,Glenwood Springs Lowe's,1905,CO,75.9
87402,5451 PINON HILLS BLVD,Farmington,Farmington Lowe's,2501,NM,134.1
81505,2525 RIMROCK AVENUE,Grand Junction,Grand Junction Lowe's,1554,CO,137.7
87124,3805 NORTHERN BOULEVARD NE,Rio Rancho,Rio Rancho Lowe's,2879,NM,146.1
87114,3500 NM 528 NW,Albuquerque,N.W. Albuquerque Lowe's,1636,NM,151.1
84078,2105 West Highway 40,Vernal,Vernal Lowe's,2834,UT,187.8
84660,1386 N. CANYON CREEK PKWY,Spanish Fork,Spanish Fork Lowe's,3427,UT,219.5
84058,140 WEST UNIVERSITY PARKWAY,Orem,Orem Lowe's,178,UT,220.4
84043,242 North 1200 East,Lehi,Lehi Lowe's,2293,UT,209.5
84094,9291 SOUTH QUARRY BEND DRIVE,Sandy,Sandy Lowe's,2606,UT,220
84065,12462 S CREEK MEADOW ROAD,Riverton City,Riverton Lowe's,2296,UT,221.8
84123,469 WEST 4500 SOUTH,Murray,Murray Lowe's,342,UT,155.1
84115,1335 SOUTH 300 WEST,Salt Lake City,Salt Lake City Lowe's,2275,UT,155.6
84041,1055 W. ANTELOPE DRIVE,Layton,Layton Lowe's,15,UT,207.2
84015,1986 NORTH 2000 WEST,Clinton,Clinton Lowe's,2845,UT,207.8
84087,350 N 545 W,West Bountiful,West Bountiful Lowe's,2662,UT,212.8
84120,4050 South 5600 West,West Valley City,West Valley City Lowe's,1133,UT,68.6
98903,2235 LONGFIBRE AVE,Yakima,Yakima Lowe's,3240,WA,166.2
97756,1313 SW CANAL BOULEVARD,Redmond,Redmond Lowe's,2865,OR,228.4
97701,20501 COOLEY ROAD,Bend,Bend Lowe's,1690,OR,232.8
84084,7456 SOUTH PLAZA CENTER DR.,West Jordan,W. Jordan Lowe's,1613,UT,90.8
84790,415 SOUTH RIVER ROAD,Saint George,ST. George Lowe's,1118,UT,203.5
85901,5800 S WHITE MOUNTAIN ROAD,Show Low,Show Low Lowe's,2833,AZ,205.2
86301,2300 EAST STATE ROUTE 69,Prescott,Prescott Lowe's,1157,AZ,211
89115,2465 N NELLIS BOULEVARD,Las Vegas,N.E. Las Vegas Lowe's,2477,NV,166.4
89030,2570 EAST CRAIG ROAD,North Las Vegas,North Las Vegas Lowe's,2721,NV,167.4
89015,1401 SOUTH BOULDER HIGHWAY,Henderson,C. Henderson Lowe's,1537,NV,168.8
89104,2875 E. CHARLESTON BLVD.,Las Vegas,Sunrise Lowe's,1620,NV,170.3
89014,440 MARKS STREET,Henderson,Henderson Lowe's,1033,NV,170.6
89130,6050 WEST CRAIG ROAD,Las Vegas,N.W. Las Vegas Lowe's,1863,NV,172.9
89119,5825 SOUTH EASTERN AVENUE,Las Vegas,Las Vegas Lowe's,2271,NV,173.5
89143,7751 N EL CAPITAN WAY,Las Vegas,Centennial Hills Lowe's,2844,NV,173.7
89102,4625 W. CHARLESTON BLVD.,Las Vegas,C. Las Vegas Lowe's,1639,NV,174.7
89128,7550 WEST WASHINGTON,Las Vegas,Summerlin Lowe's,784,NV,138.1
89183,9955 SOUTH EASTERN AVENUE,Las Vegas,W. Henderson Lowe's,1719,NV,160.8
85041,1950 WEST BASELINE ROAD,Phoenix,S. Phoenix Lowe's,2421,AZ,5.4
85035,1620 NORTH 75TH AVENUE,Phoenix,W. Phoenix Lowe's,1042,AZ,8.6
85301,5809 West Northern AVE.,Glendale,Glendale Lowe's,1728,AZ,9.3
85257,7950 EAST MCDOWELL ROAD,Scottsdale,S. Scottsdale Lowe's,1850,AZ,9.5
85283,777 EAST BASELINE ROAD,Tempe,Tempe Lowe's,3000,AZ,9.8
85226,7100 West Ray Road,Chandler,W. Chandler Lowe's,674,AZ,11.1
85053,2929 W. Thunderbird Road,Phoenix,N. Phoenix Lowe's,1204,AZ,11.1
85381,8497 West Thunderbird Road,Peoria,Peoria Lowe's,1117,AZ,14.4
85224,2900 WEST CHANDLER BLVD,Chandler,E. Chandler Lowe's,1032,AZ,14.6
85254,16285 NORTH SCOTTSDALE RD,Scottsdale,Scottsdale Lowe's,792,AZ,15.4
85338,13191 W MCDOWELL RD,Goodyear,Goodyear Lowe's,1553,AZ,12.1
85374,13363 W. GRAND AVENUE,Surprise,Surprise Lowe's,1607,AZ,16.6
85085,"2501 W. HAPPY VALLEY RD, BDG 40",Phoenix,Happy Valley Lowe's,2557,AZ,14.5
85383,25311 N Lake Pleasant Pkwy,Peoria,N. Peoria Lowe's,2820,AZ,15.2
85377,34700 N CAVE CREEK RD,Carefree,Carefree Lowe's,2683,AZ,14.3
85296,734 South Gilbert Road,Gilbert,Gilbert Lowe's,1090,AZ,15.6
85248,4300 S. ARIZONA AVENUE,Chandler,Ocotillo Lowe's,2582,AZ,15
85206,1440 SOUTH HIGLEY ROAD,Mesa,E. Mesa Lowe's,714,AZ,15.6
85326,700 SOUTH WATSON ROAD,Buckeye,Buckeye Lowe's,2295,AZ,18.1
85209,1229 S. Ellsworth Road,Mesa,Apache Junction Lowe's,2527,AZ,5.2
85297,4730 S. HIGLEY ROAD,Gilbert,E. Gilbert Lowe's,2808,AZ,14.9
85122,1436 E. FLORENCE BOULEVARD,Casa Grande,Casa Grande Lowe's,2272,AZ,9.1
85741,4075 WEST INA ROAD,Tucson,Marana Lowe's,1707,AZ,46.4
85705,4151 North Oracle Road,Tucson,C. Tucson Lowe's,1638,AZ,51.2
85710,7105 EAST SPEEDWAY BOULEVARD,Tucson,E. Tucson Lowe's,1754,AZ,53.1
85746,1800 WEST VALENCIA ROAD,Tucson,S.W. Tucson Lowe's,1791,AZ,61.4
85364,115 WEST 32ND STREET,Yuma,Yuma Lowe's,1082,AZ,65.1
86404,4000 Highway 95N,Lake Havasu City,Lake Havasu Lowe's,2562,AZ,46.8
86442,1680 Highway 95,Bullhead City,Bullhead City Lowe's,2202,AZ,88.5
92243,2053 NORTH IMPERIAL AVENUE,El Centro,El Centro Lowe's,2550,CA,82.9
92253,78-865 Highway 111,La Quinta,La Quinta Lowe's,208,CA,103
92211,35900 MONTEREY AVENUE,Palm Desert,Palm Desert Lowe's,2583,CA,108.8
92264,5201 EAST RAMON ROAD,Palm Springs,Palm Springs Lowe's,1026,CA,114.9
91915,2225 OTAY LAKES ROAD,Chula Vista,Eastlake Lowe's,1742,CA,128.5
92071,9416 MISSION GORGE ROAD,Santee,Santee Lowe's,1661,CA,131.5
92064,13750 POWAY ROAD,Poway,Poway Lowe's,3214,CA,135.4
92108,2318 NORTHSIDE DRIVE,San Diego,Mission Valley Lowe's,1013,CA,138.5
92025,620 West Mission Avenue,Escondido,Escondido Lowe's,2481,CA,142
89148,5050 South Fort Apache Road,Las Vegas,W. Spring Valley Lowe's,1703,NV,93.7
89144,851 S. PAVILION CENTER DRIVE,Las Vegas,W. Summerlin Lowe's,1836,NV,83.7
93612,875 SHAW AVENUE,Clovis,Clovis Lowe's,1541,CA,107.7
93720,7651 NORTH BLACKSTONE AVE.,Fresno,Fresno Lowe's,795,CA,110.9
93291,3020 NORTH DEMAREE STREET,Visalia,N. Visalia Lowe's,2660,CA,112.9
93277,4144 South Mooney Boulevard,Visalia,Visalia Lowe's,1611,CA,115.7
93274,1145 E Prosperity Avenue,Tulare,Tulare Lowe's,2473,CA,120.1
93257,500 West Vandalia Avenue,Porterville,Porterville Lowe's,2278,CA,121.3
93637,2100 WEST CLEVELAND AVENUE,Madera,Madera Lowe's,2712,CA,121.6
93230,1955 W Lacey Blvd,Hanford,Hanford Lowe's,2215,CA,127.5
95370,120 OLD WARDS FERRY ROAD,Sonora,Sonora Lowe's,2279,CA,130.5
95348,1750 WEST OLIVE AVENUE,Merced,Merced Lowe's,1672,CA,137.2
89408,375 STANLEY DR E,Fernley,Fernley Lowe's,2661,NV,126.7
89701,430 Fairview Drive,Carson City,Carson City Lowe's,1024,NV,143.4
89434,1355 SCHEELS DRIVE,Sparks,Sparks Lowe's,3034,NV,148.6
89511,5075 KIETZKE LANE,Reno,Reno Lowe's,321,NV,151.1
95642,12071 INDUSTRY BLVD,Jackson,Martell Lowe's,2335,CA,198.1
95630,800 EAST BIDWELL STREET,Folsom,Folsom Lowe's,1087,CA,221.5
95648,51 LINCOLN BLVD.,Lincoln,N. Lincoln Lowe's,2499,CA,74
95678,10201 FAIRWAY DRIVE,Roseville,N. Roseville Lowe's,1207,CA,74.6
95610,7840 GREENBACK LANE,Citrus Heights,Citrus Heights Lowe's,1540,CA,76.7
95928,2350 FOREST AVE,Chico,Chico Lowe's,1201,CA,242.5
95670,3251 ZINFANDEL DRIVE,Rancho Cordova,Rancho Cordova Lowe's,2341,CA,81.9
95993,935 THARP ROAD,Yuba City,Yuba City Lowe's,1933,CA,105.2
96002,1200 EAST CYPRESS AVENUE,Redding,Redding Lowe's,1926,CA,157
90250,2800 W 120TH ST,Hawthorne,Hawthorne Lowe's,1555,CA,5.2
90019,4550 WEST PICO BLVD UNIT D-101,Los Angeles,Mid-city Los Angeles Lowe's,2714,CA,7.3
90660,8600 WASHINGTON BOULEVARD,Pico Rivera,Pico Rivera Lowe's,1591,CA,8.7
90501,22255 Western Ave,Torrance,Torrance Lowe's,250,CA,10.3
90505,2700 Skypark Drive,Torrance,W. Torrance Lowe's,2268,CA,12.3
90650,14873 CARMENITA ROAD,Norwalk,Norwalk Lowe's,56,CA,12.7
